"mean.relief","sd.relief","Sample","fov.Limited","fov.Open","rock","macroalgae","hard.corals","sand","reef"
1.4578313253012,0.828305386799251,"POL3W.6",0,100,0.560240963855422,0.0180722891566265,0.240963855421687,0.180722891566265,0.819277108433735
1.61006289308176,0.728375595882821,"POL4W.1",2.5,97.5,0.547169811320755,0.226415094339623,0.0440251572327044,0.182389937106918,0.817610062893082
1.57142857142857,0.713392298408506,"POL4W.2",1,99,0.391304347826087,0.130434782608696,0.0869565217391304,0.391304347826087,0.608695652173913
1.86781609195402,0.644943740499954,"POL4W.3",2,98,0.333333333333333,0.431034482758621,0.0689655172413793,0.166666666666667,0.833333333333333
1.53763440860215,0.992503139459355,"POL4W.4",3,97,0.387096774193548,0.241935483870968,0.10752688172043,0.263440860215054,0.736559139784946
1.60655737704918,0.993584174491359,"POL4W.5",0,100,0.475409836065574,0.191256830601093,0.0765027322404372,0.256830601092896,0.743169398907104
1.69230769230769,0.932227235735804,"POL4W.6",0,100,0.390532544378698,0.319526627218935,0.0946745562130177,0.195266272189349,0.804733727810651
1.00675675675676,1.15762260261714,"TaOL1N.1",0,100,0.27027027027027,0,0.182432432432432,0.547297297297297,0.452702702702703
1.35294117647059,1.12565642916218,"TaOL1N.2",0,100,0.367647058823529,0,0.257352941176471,0.375,0.625
2.04580152671756,0.901815224293138,"TaOL1N.3",0,100,0.648854961832061,0.00763358778625954,0.221374045801527,0.122137404580153,0.877862595419847
1.55797101449275,1.12059757221838,"TaOL1N.4",0,100,0.260869565217391,0,0.434782608695652,0.304347826086957,0.695652173913043
0.806451612903226,1.10545738429287,"TaOL1N.5",0,100,0.116129032258065,0,0.251612903225806,0.632258064516129,0.367741935483871
0.913907284768212,1.13101958339069,"TaOL1N.6",0,100,0.211920529801325,0.00662251655629139,0.185430463576159,0.596026490066225,0.403973509933775
1.55970149253731,0.568750034683641,"TaOR1S.1",0,100,0.23134328358209,0,0.76865671641791,0,1
1.00724637681159,0.0851256530758751,"TaOR1S.2",1,99,0.797101449275362,0,0.202898550724638,0,1
1.13103448275862,0.412566028617661,"TaOR1S.3",0,100,0.510344827586207,0,0.489655172413793,0,1
1.39759036144578,0.720938093188011,"TaOR1S.4",0,100,0.548192771084337,0,0.451807228915663,0,1
2.4320987654321,0.970858256472055,"TaOR1S.5",0,100,0.493827160493827,0,0.506172839506173,0,1
2.26829268292683,1.0097534229508,"TaOR1S.6",5.5,94.5,0.463414634146341,0,0.536585365853659,0,1
1.32380952380952,1.08747447445939,"TeIL1.1",0,99.5,0.247619047619048,0,0.19047619047619,0.561904761904762,0.438095238095238
1.35922330097087,1.08333516378764,"TeIL1.2",0,100,0.116504854368932,0,0.320388349514563,0.563106796116505,0.436893203883495
1.60909090909091,1.11779151972448,"TeIL1.3",0,100,0.109090909090909,0,0.409090909090909,0.481818181818182,0.518181818181818
1.76470588235294,1.01646320021474,"TeIL1.4",0,100,0.264705882352941,0,0.352941176470588,0.382352941176471,0.617647058823529
1.85593220338983,0.898958787346361,"TeIL1.5",0,100,0.169491525423729,0.00847457627118644,0.550847457627119,0.271186440677966,0.728813559322034
2.23809523809524,0.740631351304277,"TeIL1.6",0,100,0.0761904761904762,0,0.828571428571429,0.0952380952380952,0.904761904761905
1.17821782178218,1.11710375170761,"TeIL4.1",0,100,0.0495049504950495,0,0.336633663366337,0.613861386138614,0.386138613861386
1.04,0.994124151342692,"TeIL4.2",0,100,0.02,0,0.31,0.67,0.33
1.4392523364486,1.01104812133259,"TeIL4.3",0,100,0.14018691588785,0,0.457943925233645,0.401869158878505,0.598130841121495
1.86407766990291,1.01022753881626,"TeIL4.4",0,100,0.135922330097087,0,0.533980582524272,0.330097087378641,0.669902912621359
1.52991452991453,1.03867164481146,"TeIL4.5",0,100,0.0256410256410256,0,0.504273504273504,0.47008547008547,0.52991452991453
1.1078431372549,1.03318083054991,"TeIL4.6",0,100,0.00980392156862745,0,0.284313725490196,0.705882352941177,0.294117647058824
0.88,0.670895677509559,"TeIR1.1",0,100,0.8,0,0.2,0,1
1.31683168316832,0.91575862615983,"TeIR1.2",0,100,0.702970297029703,0,0.297029702970297,0,1
1.53333333333333,0.656856661804768,"TeIR1.3",0,100,0.566666666666667,0,0.433333333333333,0,1
1.26315789473684,0.442683459163313,"TeIR1.4",0,100,0.6,0,0.4,0,1
1.23170731707317,0.479165439297749,"TeIR1.5",0,100,0.560975609756098,0,0.439024390243902,0,1
1.13592233009709,0.543202986096653,"TeIR1.6",0,100,0.796116504854369,0,0.203883495145631,0,1
1.35294117647059,0.538554332247695,"TeIR2.1",0,100,0.823529411764706,0,0.176470588235294,0,1
1.23076923076923,0.657012497565065,"TeIR2.2",0,100,0.836538461538462,0,0.163461538461538,0,1
1.44915254237288,0.822726939851603,"TeIR2.3",0,100,0.872881355932203,0,0.127118644067797,0,1
1.27272727272727,0.531040215591191,"TeIR2.4",0,100,0.727272727272727,0,0.272727272727273,0,1
1.37,0.505624925865573,"TeIR2.5",0,100,0.68,0,0.32,0,1
1.55555555555556,0.655334396347548,"TeIR2.6",0,100,0.477777777777778,0,0.522222222222222,0,1
1.53125,1.04946555577394,"TeOL2S.1",0,100,0.390625,0,0.3125,0.296875,0.703125
1.21374045801527,1.022874032306,"TeOL2S.2",1,99,0.381679389312977,0.00763358778625954,0.206106870229008,0.404580152671756,0.595419847328244
1.2436974789916,0.769838047624214,"TeOL2S.3",0,100,0.478991596638655,0,0.100840336134454,0.420168067226891,0.579831932773109
1.28472222222222,0.850036563956023,"TeOL2S.4",0,100,0.458333333333333,0,0.208333333333333,0.333333333333333,0.666666666666667
1.28888888888889,1.03568181210273,"TeOL2S.5",0,100,0.377777777777778,0,0.259259259259259,0.362962962962963,0.637037037037037
0.936170212765957,0.979888958413487,"TeOL2S.6",0,100,0.219858156028369,0,0.290780141843972,0.48936170212766,0.51063829787234
0.603603603603604,1.05554190545365,"TeOL3N.1",0,99.5,0.162162162162162,0,0.0720720720720721,0.765765765765766,0.234234234234234
0.558333333333333,1.09847742856393,"TeOL3N.2",0,100,0.0916666666666667,0,0.0916666666666667,0.816666666666667,0.183333333333333
0.6484375,1.194408519979,"TeOL3N.3",0.5,99.5,0.15625,0,0.078125,0.765625,0.234375
0.678260869565217,1.17389609276685,"TeOL3N.4",0,100,0.121739130434783,0,0.139130434782609,0.739130434782609,0.260869565217391
0.240384615384615,0.660908352674409,"TeOL3N.5",0,100,0.0865384615384615,0,0.0480769230769231,0.865384615384615,0.134615384615385
0.712962962962963,1.1685195196377,"TeOL3N.6",1,99,0.212962962962963,0,0.0925925925925926,0.694444444444444,0.305555555555556
1.14130434782609,1.28029462388035,"TeOL4N.1",2,98,0.184782608695652,0,0.304347826086957,0.510869565217391,0.489130434782609
1,1.17473401244707,"TeOL4N.2",0,100,0.217821782178218,0,0.227722772277228,0.554455445544555,0.445544554455446
1.48305084745763,1.29913219455562,"TeOL4N.3",0,100,0.364406779661017,0,0.288135593220339,0.347457627118644,0.652542372881356
1.34188034188034,1.35291762092404,"TeOL4N.4",0,100,0.196581196581197,0,0.341880341880342,0.461538461538462,0.538461538461538
0.794117647058823,1.18018487638919,"TeOL4N.5",1,99,0.117647058823529,0,0.215686274509804,0.666666666666667,0.333333333333333
1.13559322033898,1.26027574134677,"TeOL4N.6",3.5,96.5,0.26271186440678,0.00847457627118644,0.254237288135593,0.474576271186441,0.525423728813559
1.28723404255319,0.477951282565559,"TeOR1N.1",0,100,0.0106382978723404,0,0.98936170212766,0,1
1.21186440677966,0.45010340531308,"TeOR1N.2",0,100,0.372881355932203,0,0.627118644067797,0,1
1.26771653543307,0.4789011711288,"TeOR1N.3",0,100,0.346456692913386,0,0.653543307086614,0,1
1.66666666666667,0.587220219514703,"TeOR1N.4",0,100,0.0341880341880342,0,0.965811965811966,0,1
2.02459016393443,0.797341810566623,"TeOR1N.5",0,100,0.319672131147541,0,0.680327868852459,0,1
1.45689655172414,0.549976147772283,"TeOR1N.6",0,100,0.0948275862068965,0,0.905172413793103,0,1
1.49579831932773,0.580384874930419,"TeOR2N.1",0,100,0.0168067226890756,0,0.983193277310924,0,1
1.11940298507463,0.32547885184531,"TeOR2N.2",0,100,0.507462686567164,0,0.492537313432836,0,1
1.00675675675676,0.0821994936526784,"TeOR2N.3",0,100,0.817567567567568,0,0.182432432432432,0,1
1,0,"TeOR2N.4",0,100,0.992753623188406,0,0.0072463768115942,0,1
1.13846153846154,0.346719871152316,"TeOR2N.5",0,100,0.384615384615385,0,0.615384615384615,0,1
1.13008130081301,0.337768705261502,"TeOR2N.6",0,100,0.308943089430894,0,0.691056910569106,0,1
1.02061855670103,0.142841800845301,"TeOR3S.1",0,100,0.597938144329897,0,0.402061855670103,0,1
1.03614457831325,0.187784459507282,"TeOR3S.2",0,100,0.578313253012048,0,0.421686746987952,0,1
1.00980392156863,0.0990147542976676,"TeOR3S.3",0,99.5,0.754901960784314,0,0.245098039215686,0,1
1,0,"TeOR3S.4",0,100,0.781609195402299,0,0.218390804597701,0,1
1.51456310679612,1.26695619242636,"TeOR3S.5",0,100,0.679611650485437,0,0.320388349514563,0,1
1.10344827586207,0.306308962377922,"TeOR3S.6",0,100,0.540229885057471,0,0.459770114942529,0,1
1.02586206896552,0.973217048909366,"TiIL2.1",2.5,97.5,0.0517241379310345,0.0603448275862069,0.293103448275862,0.594827586206897,0.405172413793103
1.15441176470588,1.06721289118893,"TiIL2.2",0,100,0.117647058823529,0.0882352941176471,0.205882352941176,0.588235294117647,0.411764705882353
1.51181102362205,0.834438711952233,"TiIL2.3",0,100,0.354330708661417,0.0236220472440945,0.149606299212598,0.47244094488189,0.52755905511811
1.99137931034483,0.551609339631062,"TiIL2.4",0,100,0.344827586206897,0.198275862068966,0.318965517241379,0.137931034482759,0.862068965517241
1.90163934426229,0.921818505160189,"TiIL2.5",0,100,0.459016393442623,0.0737704918032787,0.155737704918033,0.311475409836066,0.688524590163935
1.56589147286822,1.05211811094565,"TiIL2.6",0,100,0.302325581395349,0.116279069767442,0.131782945736434,0.449612403100775,0.550387596899225
1.58267716535433,0.921015182491148,"TiIL3.1",17.5,82.5,0.094488188976378,0.015748031496063,0.488188976377953,0.401574803149606,0.598425196850394
1.60294117647059,0.983413644665438,"TiIL3.2",4.5,95.5,0.183823529411765,0.0220588235294118,0.404411764705882,0.389705882352941,0.610294117647059
1.84246575342466,0.868517215713941,"TiIL3.3",5,95,0.383561643835616,0.0273972602739726,0.376712328767123,0.212328767123288,0.787671232876712
1.91603053435115,0.784838718747423,"TiIL3.4",4.5,95.5,0.748091603053435,0.0152671755725191,0.129770992366412,0.106870229007634,0.893129770992366
1.52985074626866,0.63352811483996,"TiIL3.5",0,100,0.865671641791045,0.0149253731343284,0.0522388059701493,0.0671641791044776,0.932835820895522
1.6030534351145,0.761369103987901,"TiIL3.6",1,99,0.404580152671756,0.0305343511450382,0.282442748091603,0.282442748091603,0.717557251908397
1.88405797101449,0.97466044072642,"TiIL4.1",0,100,0.369565217391304,0.072463768115942,0.253623188405797,0.304347826086957,0.695652173913043
2.12162162162162,0.69893412928569,"TiIL4.2",0,100,0.378378378378378,0.0945945945945946,0.432432432432432,0.0945945945945946,0.905405405405405
2.14765100671141,0.72013361115926,"TiIL4.3",0,100,0.557046979865772,0.0939597315436242,0.201342281879195,0.147651006711409,0.852348993288591
1.54676258992806,1.05103828294384,"TiIL4.4",0,100,0.474820143884892,0.00719424460431655,0.194244604316547,0.323741007194245,0.676258992805755
1.84892086330935,1.13516690380274,"TiIL4.5",0,100,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187
1.96527777777778,0.978175799295758,"TiIL4.6",0,100,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778
2.74782608695652,0.543598766197778,"TiIR1.1",1,99,0.0260869565217391,0,0.973913043478261,0,1
2.49180327868852,0.683282084692617,"TiIR1.2",2,98,0.0983606557377049,0,0.901639344262295,0,1
2.40336134453782,0.704938123635053,"TiIR1.3",2.5,97.5,0.109243697478992,0,0.890756302521008,0,1
2.37391304347826,0.694096276819752,"TiIR1.4",0.5,99.5,0.104347826086957,0,0.895652173913044,0,1
2.63265306122449,0.598757392000356,"TiIR1.5",0.5,99.5,0,0,1,0,1
2.67567567567568,0.542086242084683,"TiIR1.6",0,100,0.00900900900900901,0,0.990990990990991,0,1
2.42708333333333,0.660857364444364,"TiIR3.1",0,100,0.114583333333333,0.0104166666666667,0.875,0,1
2.52777777777778,0.689823671541732,"TiIR3.2",0,100,0.138888888888889,0,0.861111111111111,0,1
2.73831775700935,0.537928391778789,"TiIR3.3",0,100,0.0560747663551402,0,0.94392523364486,0,1
2.5,0.696733014291618,"TiIR3.4",0,100,0.153846153846154,0,0.846153846153846,0,1
2.47,0.658357306813211,"TiIR3.5",0,100,0.09,0,0.91,0,1
2.18811881188119,0.757797747253563,"TiIR3.6",0,100,0.257425742574257,0,0.742574257425743,0,1
2.55769230769231,0.518154362368228,"TiIR4.1",0,100,0.00961538461538462,0,0.990384615384615,0,1
2.54545454545455,0.568861145185787,"TiIR4.2",0,100,0.0272727272727273,0,0.972727272727273,0,1
2.60576923076923,0.529118505469683,"TiIR4.3",0,100,0.0480769230769231,0,0.951923076923077,0,1
2.45833333333333,0.548425298580626,"TiIR4.4",0.5,99.5,0.0833333333333333,0,0.916666666666667,0,1
2.39805825242718,0.49189122472915,"TiIR4.5",0,100,0.0194174757281553,0,0.980582524271845,0,1
2.37373737373737,0.563984704269695,"TiIR4.6",0,100,0.0808080808080808,0,0.919191919191919,0,1
1.48965517241379,1.36990085498565,"TiOL2E.1",3.5,96.5,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621
1.17721518987342,1.37548595855726,"TiOL2E.2",0,100,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797
1.26666666666667,1.38867261552521,"TiOL2E.3",16.5,83,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333
1.40268456375839,1.17932334634446,"TiOL2E.4",5,94.5,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772
1.62758620689655,1.12388727431357,"TiOL2E.5",9.5,90.5,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069
1.23809523809524,1.35147475679897,"TiOL2E.6",5,95,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735
1.79824561403509,1.03205118005597,"TiOL3W.1",0,100,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421
1.6640625,1.04450073783535,"TiOL3W.2",7.5,92.5,0.3125,0,0.203125,0.484375,0.515625
1.51282051282051,1.19348363332887,"TiOL3W.3",3,97,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607
0.75,1.14293757760707,"TiOL3W.4",0,100,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571
1.71830985915493,1.21086216973135,"TiOL3W.5",8,92,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493
1.2734375,1.25312110348521,"TiOL3W.6",3,97,0.2890625,0,0.21875,0.4921875,0.5078125
0.891472868217054,1.24524288593079,"TiOL4W.1",0,100,0.170542635658915,0,0.178294573643411,0.651162790697674,0.348837209302326
0.961240310077519,1.41091227566153,"TiOL4W.2",2.5,97.5,0.170542635658915,0,0.162790697674419,0.666666666666667,0.333333333333333
0.968253968253968,1.33827655101034,"TiOL4W.3",3,97,0.19047619047619,0.0158730158730159,0.150793650793651,0.642857142857143,0.357142857142857
0.926229508196721,1.24095426349271,"TiOL4W.4",4,96,0.188524590163934,0,0.180327868852459,0.631147540983607,0.368852459016393
1.08064516129032,1.25973783692532,"TiOL4W.5",2,98,0.233870967741935,0.0241935483870968,0.17741935483871,0.564516129032258,0.435483870967742
0.619047619047619,1.15832391226042,"TiOL4W.6",0,100,0.126984126984127,0,0.103174603174603,0.76984126984127,0.23015873015873
1.89473684210526,1.26469011246928,"TiOL5.1",0,100,0.508771929824561,0.0526315789473684,0.157894736842105,0.280701754385965,0.719298245614035
1.58260869565217,1.3111037849886,"TiOL5.2",0,100,0.504347826086956,0.0260869565217391,0.0869565217391304,0.382608695652174,0.617391304347826
1.52066115702479,1.37900431201718,"TiOL5.3",0,100,0.396694214876033,0.00826446280991736,0.148760330578512,0.446280991735537,0.553719008264463
1.53076923076923,1.31295548929709,"TiOL5.4",0,100,0.446153846153846,0.0615384615384615,0.0615384615384615,0.430769230769231,0.569230769230769
1.87931034482759,1.23115479487168,"TiOL5.5",0,100,0.46551724137931,0.0344827586206897,0.232758620689655,0.267241379310345,0.732758620689655
1.703125,1.3824511781045,"TiOL5.6",3,97,0.2421875,0.1015625,0.2734375,0.3828125,0.6171875
2.50505050505051,0.837558860237289,"TiOR1W.1",0,99.5,0.202020202020202,0,0.797979797979798,0,1
2.65555555555556,0.781256710333229,"TiOR1W.2",0,100,0.1,0,0.9,0,1
2.12844036697248,0.68178574661058,"TiOR1W.3",0,100,0.165137614678899,0,0.834862385321101,0,1
2.16326530612245,0.869813080418086,"TiOR1W.4",0,100,0.0816326530612245,0,0.918367346938776,0,1
1.5959595959596,0.819646413552097,"TiOR1W.5",0,100,0.292929292929293,0,0.707070707070707,0,1
2.02150537634409,0.846713526623044,"TiOR1W.6",0,100,0.247311827956989,0,0.752688172043011,0,1
1.71304347826087,0.758174369974375,"TiOR2E.1",0,100,0.104347826086957,0,0.895652173913044,0,1
1.92,0.736162674869467,"TiOR2E.2",0,100,0.008,0,0.992,0,1
2.28813559322034,0.785571759933074,"TiOR2E.3",0,100,0.0169491525423729,0,0.983050847457627,0,1
2.37931034482759,0.919878748283832,"TiOR2E.4",0,100,0.0775862068965517,0,0.922413793103448,0,1
2.28947368421053,0.817114329047643,"TiOR2E.5",0,100,0.105263157894737,0,0.894736842105263,0,1
2.47787610619469,0.791668052874338,"TiOR2E.6",0,100,0.00884955752212389,0,0.991150442477876,0,1
2.39837398373984,0.865929211872047,"TiOR3E.1",0,100,0.0894308943089431,0,0.910569105691057,0,1
2.4,0.950132776814894,"TiOR3E.2",0,100,0.0727272727272727,0,0.927272727272727,0,1
2.36363636363636,0.816496580927726,"TiOR3E.3",0,100,0.0991735537190083,0,0.900826446280992,0,1
2.47863247863248,0.74969293252236,"TiOR3E.4",0,100,0.0256410256410256,0,0.974358974358974,0,1
2.38888888888889,0.624025720374147,"TiOR3E.5",0,100,0,0,1,0,1
2.36893203883495,0.766840874437811,"TiOR3E.6",0,100,0.00970873786407767,0,0.990291262135922,0,1
2.49090909090909,0.93598257791218,"TiOR4E.1",0,100,0.163636363636364,0,0.836363636363636,0,1
2.29203539823009,0.786963149541183,"TiOR4E.2",0,100,0.0619469026548673,0,0.938053097345133,0,1
2.08730158730159,0.759155754978819,"TiOR4E.3",0,100,0.111111111111111,0,0.888888888888889,0,1
2.50406504065041,0.72850603629302,"TiOR4E.4",0,100,0.154471544715447,0,0.845528455284553,0,1
1.85087719298246,0.755305202806614,"TiOR4E.5",0,100,0.263157894736842,0,0.736842105263158,0,1
1.77391304347826,0.72621186755847,"TiOR4E.6",0,100,0.0956521739130435,0,0.904347826086957,0,1
